user_name,pubtime,type,content,trans_num,comment_num,like_num,location,wb_type,,,,,,
宿州交警周源,2020年08月13日07:55,0,#电视剧中的大雨名场面#到底是哪一天的雨最大   ,,,,,原创,,,,,,
今天也是快乐的cpf,2020年08月13日07:55,1,我的天，这降水量太夸张了幸好没回北京不然就得划船去南京了@硬糖少女303-赵粤 ,,,,,原创,,,,,,
中国产业经济信息网,2020年08月13日07:55,2,#北京解除暴雨预警# 【#北京14处积水已全部完成处置#，不影响今日早高峰 据北京日报客户端消息，北京排水集团防汛保障范围内下凹立交桥及主要道路共出现14处积水断路事件。涉及丰台区京周路十中门前（长辛店北口）、张仪村北口、云岗西路、大灰厂路，海淀区南沙窝桥、安宁庄西路、上清桥东南侧、西客站东西隧道、玉海园东门、毛纺厂路，昌平区育知东路、中滩铁路桥，朝阳区金泰桥、红军营桥。由于雨强较大，道路积水30厘米以上，道路交通暂时中断。抢险人员及时处置，已全部完成抢险，恢复道路畅通，没有对今晨早高峰造成影响。另据央视，由于影响北京的强降雨云系已明显减弱移出，北京市气象台今天（13日）02时35分解除暴雨橙色预警信号。（北京日报客户端） ,,,,,原创,普通用户,,,,,
大河报,2020年08月13日07:55,1,【#北京解除暴雨橙色预警信号#，解除洪水橙色预警据北京市气象局官方微博8月13日凌晨1时许消息，目前，北京市大部分地区风力已减弱，北京市气象台13日1时50分解除大风黄色预警信号。目前，影响北京市的强降雨云系已明显减弱移出，北京市气象台13日2时35分解除暴雨橙色预警信号。O北京解除暴雨橙色预警信号，解除洪水橙色预警 ,1,1,3,,原创,,,,,,
张小兔-zy,2020年08月13日07:55,1,昨天神奇的大雨，我一共赶上了2场，下班路上毫无征兆的突然就下，大概持续了5、6分钟，然后转小（基本上是我出单位就下，进地铁就停）。另一场是出地铁往家走，离家还有300米时突然就下，到家门口了就停…总结一下：昨天的雨有些许人性化，知道跟着人走～（说正格的，昨天的豪横雨昨天晚上下了小一宿，各行各业的防洪工作者都不容易，比如我们小区，就派人看了一宿的井盖，所以当你走出家门看到路面积水不多，其实并非夜里雨量不大，要感谢我们的井盖们没被树叶、垃圾堵上，感谢那些默默付出的工作人员！） 2北京·华联商厦(阜成门店) ,,,2,北京·华联商厦(阜成门店),原创,,,,,,
小泥好可爱,2020年08月13日07:55,0,我就给@张紫宁ZINING @天生歌姬A-Lin 的K平行又交替 (feat.A-Lin) 刷屏打榜怎么着吧？#亚洲新歌榜# a 俺们这也下了 ,,,,,原创,,,,,,
是刘唱唱啊啊,2020年08月13日07:56,0,完美错过了北京暴雨时隔四年再次吃到了热干面和三鲜豆皮 2武汉·光谷 ,,5,2,武汉·光谷,原创,普通用户,,,,,
上次登录是四年前,2020年08月13日07:56,0,注意安全呀 ,,,,,原创,,,,,,
么么粉红猪,2020年08月13日07:56,0, 不知道现在停了没？晚上下也好过早晨下，早高峰遇上下雨太难了 ,,,,,原创,,,,,,
五环钉子户,2020年08月13日07:56,0,北京的特大暴雨并没有按照预报到来在小雨中昏睡了一宿做了两个梦一个是关于工作升职加薪，现实中并没有一个是搂着姑娘睡觉，早晨醒来是个枕头这是内心的真实表达吧 2北京·大兴世界月季主题园 ,,,1,北京·大兴世界月季主题园,原创,普通用户,,,,,
刘光宇,2020年08月13日07:57,0,没见到，听到了 2北京·松榆北路 ,,,1,北京·松榆北路,原创,个人认证,,,,,
笨笨澎澎悠悠,2020年08月13日07:57,2,整整下了一夜??，提醒司机，路过积水的路面，能不能慢点，稍稍点一下刹车，真的是从头浇到脚 ,,5,,,原创,个人认证,,,,,
慕容忆初,2020年08月13日07:58,1, 昨晚下了一宿啊，现在又开始了被一个北京城的人惦记了一天的暴雨终于……爆发了…… ,,7,20,,原创,个人认证,,,,,
最会赚钱的小仙女_阿雅,2020年08月13日07:58,0,#暴雨里的成都人#北京暴雨，成都暴雨。。。大家注意安全 ,,,,,原创,,,,,,
山火欲来疯满楼,2020年08月13日07:58,0,@华晨宇yu 注意安全！ ,,,,,原创,普通用户,,,,,
永州网警巡查执法,2020年08月13日07:58,0,【暴雨雷电频繁，出行谨防触电雨天触电让人猝不及防，谁能够提前预料前方雨水积水是否带电呢？若雨天出门不可避免，那么，我们应如何预防触电呢？赶紧跟着消防蜀黍来看看↓↓↓ ,5,3,3,,原创,,,,,,
聊城爆料君,2020年08月13日07:58,0,我们这也下雨了?? ,,,2,,原创,,,,,,
成都消防,2020年08月13日07:58,0, 【暴雨雷电频繁，出行谨防触电雨天触电让人猝不及防，谁能够提前预料前方雨水积水是否带电呢？若雨天出门不可避免，那么，我们应如何预防触电呢？赶紧跟着消防蜀黍来看看↓↓↓ ,2,6,10,,原创,,,,,,
0柠檬茶0,2020年08月13日07:59,0,#北京##种花那些事# 一夜暴雨之后，空气清新，花朵娇艳 ,,4,19,,原创,,,,,,
我是苏爱人呀,2020年08月13日07:59,0,偶尔吐槽下，暴雨后北京的周四，今天人好多 2北京 ,,1,1,北京,原创,普通用户,,,,,
知难而进者胜,2020年08月13日07:59,0,《北京暴雨刷屏，网友：对不起观众》今天的北京暴雨成为全国网友热议的话题。除了关注、配合防汛工作，还制造了一场当地居民直播、外地网友围观的网络狂欢。O网页链接 ,,,,,原创,,,,,,
樱桃柚子橙,2020年08月13日07:59,0,我的小电动可能废了 ,,,,,原创,,,,,,
-打工人很汒-,2020年08月13日07:59,1,到底还是下雨了，下完大家也不用担心了，要不然心总悬着！,,,,,原创,,,,,,
江西气象微博,2020年08月13日07:59,1,北京深夜大暴雨，可把人折腾够呛，来说说你喜欢什么时候下雨呀 你觉得什么时候下雨好？ ,3,19,181,,原创,官方认证,,,,,
许鲍鲍,2020年08月13日07:59,2,昨天上午说坐等下雨的人，现在是不是特想抽一下自己，完犊子了，上班都要漂流去了。 ,,,1,,原创,,,,,,
_404号,2020年08月13日07:59,2,早上醒来看到  上热搜就知道不妙…紧接着就看到老爸发的照片…实验基地大棚淹的淹塌的塌…昨天看调侃暴雨，对搞农业的人来说，无论气氛烘托到什么地步也是希望暴雨爽约绕道走的…当年721暴雨损失惨重，记忆犹新，这次幸亏有了全方位预警，至少提前把重要材料转移到安全的位置减少了损失。我现在就是后悔这个节骨眼跑出来自己逍遥了…唉… ,1,10,27,,原创,,,,,,
0柠檬茶0,2020年08月13日07:59,0,#北京##种花那些事# 一夜暴雨之后，空气清新，花朵娇艳 ,,4,19,,原创,,,,,,
soso-201403,2020年08月13日08:00,0,北京大暴雨，我这里求雨 ,,,,,原创,普通用户,,,,,
O小钱QIAN,2020年08月13日08:00,0,cv天空北京上海上热搜都是因为暴雨好几次了 ,,2,2,,原创,普通用户,,,,,
从克塞号到迪迦赛罗,2020年08月13日08:00,0,这两天的云团极具规律，像这般能够让北京市放假的暴雨实属罕见。 ,,,,,原创,普通用户,,,,,
杨大爽r,2020年08月13日08:01,0,感觉没有我想象中的那么大呢#北京#  ,,1,,,原创,普通用户,,,,,
纯纯-Joyce,2020年08月13日08:01,0,外出一定要注意安全 ,,,,,原创,个人认证,,,,,
Shakingtheworld,2020年08月13日08:01,0,还好你没有赶上暴雨还好你改坐高铁了还好你平安到宿舍了谢可寅早安@THE9-谢可寅 ,,,,,原创,,,,,,
Listen倍儿开心,2020年08月13日08:01,0,错过北京大暴雨，遇见九江好天气 2瑞昌市 ,,,1,瑞昌市,原创,,,,,,
王富贵的翠喜儿,2020年08月13日08:01,0,有些事儿一直抓着不放只会徒添烦恼 ，那不如坦然接受，及时止损。,,30,7,,原创,个人认证,,,,,
老六大同学,2020年08月13日08:01,1,昨天发了暴雨??的视频结果被鄙视了说你们北京的暴雨是其他地儿的毛毛雨 ,,1,11,,原创,,,,,,
绿普惠,2020年08月13日08:01,0,#绿普惠# 雨季小贴士：车辆雨刮器不但需要养护，同样也需要正确使用，日常使用雨刮器应注意哪些问题？↓↓ ,,,,,原创,,,,,,
不花本花,2020年08月13日08:02,0,昨天不还嘲笑人家来着吗，马上就给你来个下马威 ,,,,,原创,普通用户,,,,,
橘筱贝,2020年08月13日08:02,1,这场大暴雨终于下了呀 ,,,,,原创,,,,,,
星星啵报社,2020年08月13日08:02,1, 白天还在问，?? 怎么还不来，晚上就就下起暴雨，还是希望大家注意安全 ,,,,,原创,个人认证,,,,,
潘潘心语,2020年08月13日08:02,0,昨天北京的那场大暴雨没有失约，不过是晚了些，一晚如泼水般的大雨，早晨除了这湿润的空气和共享单车上的小?，才让我们知道昨晚的大雨曾来过 2北京·三里屯 ,,,12,北京·三里屯,原创,,,,,,
花写情态,2020年08月13日08:02,1,北京雨过也没有天晴，昨晚的雨下的很大呀，城区都达到暴雨了，希望一切安好，  ,,,1,,原创,,,,,,
小柠檬鸭鸭鸭,2020年08月13日08:03,0,还好昨晚回的早，不然就要落汤鸡了 ,,1,1,,原创,,,,,,
老夫喵小虫,2020年08月13日08:03,1, 我拍的大暴雨！ 2北京·阜成门  ,1,1,12,北京·阜成门,原创,,,,,,
只是一个临时名字,2020年08月13日08:03,0,成都终于出太阳了雨神是听到北京人民的呼唤过去了吗 ,,2,1,,原创,普通用户,,,,,
苦丁茶068,2020年08月13日08:03,0,昨天，北京预报大雨暴雨，公园暂时关闭。结果一天下雨不到半小时，到了夜里雨很大，今天早晨雨停了。 ,,,,,原创,,,,,,
盐水小仙,2020年08月13日08:03,0,暴雨过后，北京的空气中终于有了清新的味道#盐水小仙说说话# ,,,,,原创,普通用户,,,,,
环球网文化频道,2020年08月13日08:04,0, 雨打梨花深闭门，孤负青春，虚负青春。——唐寅（明） ,,,2,,原创,,,,,,
小胖妞你掉膘啊,2020年08月13日08:04,0,天气预报这些app能不能统一一下五个app 俩下雨 仨没雨让我看哪个洗的衣服还让不让人干了 2青岛·青岛大学 ,,,2,青岛·青岛大学,原创,普通用户,,,,,
他好酥哦,2020年08月13日08:04,1,雨确实相当大！看底下那么多抖机灵的，气象部门这次敢于预报，压力也是真的大，辛苦了！ ,,,4,,原创,,,,,,
团结湖王老板,2020年08月13日08:04,0,#网红酒店##酒店亲子时光#今天，我们去 北京一家藏在公园里的五星亲子酒店，自然、清新、友善。经历过北京深夜暴雨，黄金周末就要来了，准备好在出发了吗？关注我，一起发现值得打卡的亲子酒店吧一起带娃旅行  ,330,405,1132,,原创,,,,,,
环球网文化频道,2020年08月13日08:05,0, 对潇潇暮雨洒江天，一番洗清秋。——柳永（宋） 图片原创摄影@环球网文化频道 ,1,,1,,原创,,,,,,
你比时光还利落,2020年08月13日08:05,1,开着窗户听着雨声睡觉，舒服?? ,,,1,,原创,,,,,,
月之暗面520sunny,2020年08月13日08:05,1, 雨下多了，去帝都看海#它来了！北京大雨驾着11级大风如期而至#@时间视频 @腾讯视频 L它来了！北京大雨驾着11级大风如期而至 ,,1,3,,原创,,,,,,
蓝天碧野521,2020年08月13日08:05,0,要闻中央气象台继续发布暴雨橙色预警。今天，北京、陕西、四川等地部分地区有大暴雨，局地有雷暴大风等 O来了！新闻早班车 ,,,,,原创,,,,,,
司芬abc,2020年08月13日08:06,0,前天“北京暴雨”就成为热搜，昨天大家都在等一场雨，赶集遇到的商贩小哥说：“气氛已经烘托到这个了，不下雨就尴尬了。”。 最后果然不负众望呀，不过今天的雨后蚯蚓真的。。。。。。 ,,,,,原创,普通用户,,,,,
东方红人民检察,2020年08月13日08:06,0,①国务院联防联控机制：开展农贸集贸市场风险大排查；②文旅部：剧院等演出场所限流提至50%；③#一境外输入新冠患者治愈数月复阳#；④#镇江男老师不雅视频发布者已投案#；⑤一女子被天降长钉砸中头部入院，当时怀中还抱着婴儿；⑥北京解除暴雨橙色预警信号......#外防输入 内防反弹# ,9,79,166,,原创,官方认证,,,,,
重庆高院,2020年08月13日08:06,0,【100秒视频，告诉你暴雨洪涝灾害中如何自救！暴雨天气极易诱发洪涝灾害，发生洪涝灾害如何自救？又有哪些注意事项？戳视频！（新京报）  ,12,8,3,,原创,,,,,,
伊势崎健,2020年08月13日08:07,0,敬畏预警未雨绸缪才能防范有效大暴雨如约而至曾可妮一定要注意安全！@曾可妮Jenny-Z ,,,3,,原创,普通用户,,,,,
大淘淘长不大,2020年08月13日08:07,2,车都淹了 ,,2,2,,原创,,,,,,
一年又夏,2020年08月13日08:07,1,这真的下的好大的雨呀，要注意安全呀 ,,,,,原创,普通用户,,,,,
娱圈三岁,2020年08月13日08:07,1,昨天北京等了一天也没下大暴雨，寻思着可能不会下了，结果半夜大暴雨突袭 ,,,4,,原创,,,,,,
布丁妈咪Jerry,2020年08月13日08:07,0,北京的暴雨终于让我有了在家办公的机会忙里偷闲把厨房全部收拾了一遍，尤其是把油烟机后面的油污都给清干净了，以后经常擦就不会这么难擦了，今天早上起来，手都是酸疼的用了三种去污清洁剂，猜猜哪个效果最好呢？ ,,,,,原创,普通用户,,,,,
咔咔咔咔咔咔卡卡卡卡卡卡卡卡了,2020年08月13日08:07,0,啊…我家这里也是下了一夜的雨昨天还在想你会不会写一首关于“雨”的歌听了太多雨夜分手啦怀旧啦痛苦啦的歌但我很喜欢听着雨声入睡注意安全也别感冒@华晨宇yu ,,,,,原创,,,,,,
易起看更好的峰景,2020年08月13日08:07,1,大雨暴雨轮换上不停下。最近的天气变化太大了、连淮伟同学出门要看天气一定要注意安全！ ,,,,,原创,个人认证,,,,,
莲花洋书童,2020年08月13日08:07,0, 大暴雨是一个城市市政工程的大考，雨后便是成绩单了，看看北京有几个扣分点。 ,,,4,,原创,,,,,,
莫媚匪狐,2020年08月13日08:07,0,记得几年前，有一次北京下暴雨，同学被困在她自己的车里不能动。想想还是挺惊险的。希望这次不会。 ,,,,,原创,,,,,,
庭院深深深凡许_Charlie,2020年08月13日08:08,0,虽迟但到 不过我昨天睡得很实所以啥也没听到???♀? ,,,1,,原创,个人认证,,,,,
Tiffany就是我,2020年08月13日08:08,1, 龙王：我可能会迟到，但不会缺席。哈哈 ,,,,,原创,,,,,,
侯宁-财经微博,2020年08月13日08:08,0,你们那里的雨大不大？坐标北京！ ,,,,,原创,普通用户,,,,,
聆听风的声音198105,2020年08月13日08:08,1,这雨下的有点费命啊。  ,,1,5,,原创,普通用户,,,,,
生命de紫222,2020年08月13日08:08,0,该来的总会来！连淮伟，嗯，这个点，你应该不会出门的！ ,,,1,,原创,个人认证,,,,,
期乐自朗,2020年08月13日08:08,0,预防总是很有必要的大雨上下班注意安全在维护生活设施的你们辛苦了 ,,,1,,原创,,,,,,
软耳兔兔62,2020年08月13日08:08,0,愿平安?? ,,,,,原创,,,,,,
不等了昂仅而,2020年08月13日08:08,1,现在朝阳又下起来了 ,,,,,原创,,,,,,
i大大大大鹏,2020年08月13日08:09,2,小区的树连根拔起，可想而知北京昨晚的暴雨有多大。 2北京·马坡 ,,2,5,北京·马坡,原创,,,,,,
蓓迪er,2020年08月13日08:09,0,昨天从早上等到晚上，中午早早回家怕被暴雨拍在商场，什么都没买到呀。还好没有影响行程。,,,,北京·环铁艺术城,原创,普通用户,,,,,
听宁唱歌超开心哇·,2020年08月13日08:09,1,北京大暴雨，邻居河北也下的挺大的好凉快啊啊啊啊有秋天的气息了 ,,,,,原创,个人认证,,,,,
嘟嘟龙DAYTOY,2020年08月13日08:09,0,肖战#肖战我想你了#?? #肖战我喜欢你# 报纸?已收到，北京下暴雨啦，没事不要瞎溜达，在家看看海就好了。还有才看了一个采访，有个愿望很强烈的想和你谈恋爱的男粉，哎呀，我去，我们排队还排不上呢，轮不到他，轮不到他，阿门！！！@X玖少年团肖战DAYTOY ??工作去啦，又是忙碌的一天。 ,,1,,,原创,个人认证,,,,,
犇犇牛犇,2020年08月13日08:09,0,这个夜晚是注定无眠的夜晚，北京各部门，各救援队全力备战，拱卫人民生命财产安全!向所有防洪防汛工作人员致敬! 2北京·大屯 ,,1,2,北京·大屯,原创,,,,,,
中新视频,2020年08月13日08:09,1, 【北京夜迎强降雨多路段积水市民脚裹塑料袋出行8月12日，#京津冀地区迎2020年入汛以来最强降水#。#北京近500架次航班取消#，晚高峰也受到影响。19时许，在六里桥地铁站，不少乘客滞留地铁口。地铁工作人员为没有携带雨具的乘客送上免费的雨衣。在地铁长阳站，为避免鞋子浸水，有乘客还用塑料袋做成简易雨鞋。 #北京昨晚的雨到底有多大# ,4,2,15,,原创,,,,,,
高猛美食,2020年08月13日08:09,0,烤翅腌制料配方#不可辜负的美食# 早安山柰75克，干辣椒100克，花椒、八角、小茴香各50克，桂皮30克，丁香12克，草果20克，白豆蔻25克，姜黄15克，砂仁、陈皮、百里香各10克，甘草6克。所有香料用小火炒香，然后用粉碎机打成粉。 2淮安 ,,,,淮安,原创,个人认证,,,,,
完完脆骨,2020年08月13日08:09,0,昨天是谁调侃了北京的雨 ,,,,,原创,普通用户,,,,,
魅力青春C,2020年08月13日08:09,0,龙王来了吗 ,,,,,原创,,,,,,
pdawma,2020年08月13日08:10,0,古有烽火戏诸侯，今有北京暴雨戏媒体。 ,,,,,原创,,,,,,
·一颗啵荷糖·,2020年08月13日08:10,1,可能他们四个也是夜猫子，不管怎么样昨天大雨避开了下班时间也挺好，刚才上班路上看到了好多熄火的车，一线救援人员辛苦了，一定要注意安全啊！ 2北京 ,,1,20,北京,原创,,,,,,
平安开封,2020年08月13日08:10,0,小调查，你所在的城市现在是什么天气？ 你所在的城市现在是什么天气？ ,1,1,105,,原创,,,,,,
愚乐lgj,2020年08月13日08:10,0, 话说昨晚的暴雨还挺大哦早上好 ,,,2,,原创,,,,,,
咪咕海外精选,2020年08月13日08:10,0, 仰拍水滴落下是这样的美  ,,,2,,原创,,,,,,
小赞肖战战战都是我老公,2020年08月13日08:11,0,战战，我这里的天空很漂亮哦！今天又是一个大晴天。昨天北京暴雨了吧，你在北京吗？还是在上海呢？偷偷出门溜达溜达逛街吧 O绿洲 ,,,1,,原创,普通用户,,,,,
正义南康,2020年08月13日08:11,0,①国务院联防联控机制：开展农贸集贸市场风险大排查；②文旅部：剧院等演出场所限流提至50%；③#一境外输入新冠患者治愈数月复阳#；④#镇江男老师不雅视频发布者已投案#；⑤一女子被天降长钉砸中头部入院，当时怀中还抱着婴儿；⑥北京解除暴雨橙色预警信号......#外防输入 内防反弹# ,4,11,15,,原创,,,,,,
范丞丞是我老公啊啊啊啊啊啊,2020年08月13日08:11,1,真的水也太多了吧 ,,,,,原创,,,,,,
Lyn_阿禅,2020年08月13日08:11,0,2020.08.13 星期四今日天气：内蒙古东部、东北地区南部、华北东部和南部、西北地区东南部、四川盆地、云南西部和南部、华南沿海等地部分地区有大到暴雨，其中，北京西部和东北部沿山地区、陕西南部、四川盆地北部等地部分地区有大暴雨，局地有特大暴雨。北京：宣武医院、安贞医院、朝阳医院等8家市属医院已开通互联网诊疗及送药到家服务，患者可通过医院互联网诊疗App或vx预约挂号后，进行视频问诊。山东：2020年普通高考录取去向查询系统已开通，考生可在vx公众号山东教育发布的菜单栏“新高考”进行查询。万里征途，别想一口气狂奔到底。适当歇一歇，发力才能长久；仔细看一看，方向才能准确。静，是为了动得更快；停，是为了行得更稳。张弛有度的你，终将取得成功！新的一天，早安。? ,,,,,原创,个人认证,,,,,
hiry诗小囡,2020年08月13日08:12,1,我都要哭了这一夜的大雨啊…… ,,,1,,原创,,,,,,
环球网文化频道,2020年08月13日08:12,0, 我有所念人，隔在远远乡……秋天殊未晓，风雨正苍苍……—— 白居易（唐） 图片原创摄影@环球网文化频道 ,3,3,4,,原创,,,,,,
冷暖两心知,2020年08月13日08:13,1,过程降水北京市区平均92毫米，海淀平均123毫米，全市最大为沙河水库156毫米，前天发布的预报还是准确抓住了大系统，实际观测结果基本符合预报情况，大大的赞?? ?? ，气象部门可以放松神经了，该其他部门打扫战场了 ,2,,3,,原创,,,,,,
成都高新,2020年08月13日08:13,0,用每秒7千帧慢镜头，拍摄水滴滴落的瞬间，不是一点点的Q弹（全球顶尖摄影）    ,10,5,57,,原创,官方认证,,,,,
懒惰的艾雪2,2020年08月13日08:13,1,暴雨去办健康码来的有点晚，昨夜北京暴雨如约而至舞者昊没有淋雨吧，出门前一定要看天气预报，安全出行平安是福 ,4,23,16,,原创,,,,,,
石家庄公安网络发言人,2020年08月13日08:13,0,【#古时的雨伞什么样#油纸伞，在古人生活中占有重要地位。它不仅是遮阳避雨的日用品，更是一种礼仪用具。然而，制作油纸伞竟有七十二道半工序，且不算搬进搬出的环节！来看↓↓  ,2,5,5,,原创,,,,,,
素裹清茶听落花,2020年08月13日08:14,0,再来一场雨，就是见证漫水桥重现的时刻就是我回不去家的时刻！ 2北京·联想总部（北京）园区 ,,,2,北京·联想总部（北京）园区,原创,,,,,,
吉简,2020年08月13日08:14,1,夜里大雨应该没怎么停，不过早上雨后的北京，空气清新，氧量充足，极度舒适 2北京 ,,21,8,北京,原创,,,,,,
奶俊甜酱,2020年08月13日08:14,0, 哇 看着视频雨真的蛮大的 前几天上海也下了超级大的雨 暴雨天气 大家注意安全 ,,,,,原创,个人认证,,,,,
可可俊奶黄包,2020年08月13日08:14,0,也许下过一场大雨过后就没那么热了，毕竟已经立秋了深夜暴雨也会有人听不到 ,,,1,,原创,个人认证,,,,,
一定要更努力才行啊,2020年08月13日08:14,1,深夜大暴雨 不如来瓶可口可乐配小龙虾 ,,,2,,原创,普通用户,,,,,
暮小沫_,2020年08月13日08:14,0,下雨了默默的为心底里的他打一把伞尽管你不需要早安 ,,2,7,,原创,个人认证,,,,,
宁县检察,2020年08月13日08:14,0,【《新闻1+1》正播出：北京如何应对入汛最强降雨？今天，北京、天津、河北三地分别发出暴雨黄色、黄色、橙色预警，京津冀迎来今年入汛的最强降雨。北京提前发出预警：倡议居家办公、部分公交停运、涉山涉水景区关闭。入汛最强降雨，北京如何应对？关注↓  . ,,5,1,,原创,官方认证,,,,,
小亮venom,2020年08月13日08:14,0,坐飞机航班取消，坐火车火车晚点，北京暴雨可还行 ,,,,,原创,,,,,,
岳云阶winssa,2020年08月13日08:14,0,只要渲染的够气氛，就一定会爆 ,,,,,原创,,,,,,
晕乎乎一只兔,2020年08月13日08:14,1,昨晚九点多回家赶上了大雨，脚底的鞋灌了一鞋的水，虽然打伞了，身上也淋的湿透 ,,2,,,原创,,,,,,
不想加班的权cute_,2020年08月13日08:15,1, 昨天的雨比陈念参加高考那天还要大 ,,,,,原创,,,,,,
小红姐产房故事,2020年08月13日08:15,0,昨天预报的北京大暴雨，让全城人都警惕起来，不少公司还让员工在家里办公的。晚上下班回家，老公问我：“这鬼天气，今天到你们那里的孕产妇肯定少了很多吧？为了安全，都在家里休息了。”我叹了口气：“别提了，来的和往常一样多。而且，很多人都要求留下住院观察，说是暴雨天气，不想在家里和医院来回跑！” ,1,1,3,,原创,个人认证,,,,,
早早就去幼儿园,2020年08月13日08:15,0, 一定要注意安全，虽然调侃“万众期待的大雨来了”，但是调侃归调侃，一线人员注意安全 ,,,,,原创,个人认证,,,,,
青春-眉山,2020年08月13日08:15,0, 暴雨天气我们应该注意什么呢？一起来学习一下吧。 (@北海消防119 ) ,,,,,原创,,,,,,
李帅宇Strong,2020年08月13日08:16,0,麻瘦伐木累#蓝胖子#健身杜淳#IFBBpro##比基尼##蜜桃臀##迷人的小妖精##减肥##爱豆能量月##减肥大作战# 因为害怕肥胖而限制饮食脂肪，只会让我们变得更容易变胖，这是营养学、生理学和心理学的必然结果。 2上海·明日新苑 ,,,4,上海·明日新苑,原创,个人认证,,,,,
冲鸭_冲鸭冲鸭,2020年08月13日08:16,1,我是被淋透透的  ,,1,,,原创,普通用户,,,,,
咪咕放映厅,2020年08月13日08:16,0,在京的小伙伴们要注意安全啊，等雨期结束一起出去玩吧（cr:羽仔）  ,18,3,58,,原创,个人认证,,,,,
情情寶貝兒,2020年08月13日08:17,0,出門在外要小心注意安全了 ,,,1,,原创,个人认证,,,,,
上饶消防,2020年08月13日08:17,0,起床号上饶消防#早安心语# 早起的一天也要活力满满 早安(来自小伙伴们分享的图)#小众宝藏旅行地# 2上饶 ,2,63,84,上饶,原创,官方认证,,,,,
凉拌香蔡,2020年08月13日08:17,0,河北也下大雨了 注意安全吧 ,,,,,原创,普通用户,,,,,
真·睡眠不足,2020年08月13日08:17,1, 终于暴雨了，不然这紧张了一天各种停工的很难收场。PS：大家注意安全！ ,,,1,,原创,个人认证,,,,,
余眼镜头,2020年08月13日08:18,1,朋友圈等了一天的雨终于来了，半夜大部分人回到家了才下，可以说是非常贴心了。不过，还是要感谢那些坚持在自己岗位上面的人们。 O网页链接 ,,,2,,原创,个人认证,,,,,
小小糖果儿yu,2020年08月13日08:18,0,因为一个人，关心你在的城，雨天出行注意安全！ ,,,2,,原创,普通用户,,,,,
十七少夫人,2020年08月13日08:18,0, 看看到底多大的雨 2北京·老牛湾  ,,,1,北京·老牛湾,原创,普通用户,,,,,
太原铁路,2020年08月13日08:18,0,#交通仲夏夜# #2020铁路防洪进行时# 【致敬，奋战在汛期的铁路人昨日，京津冀区域性暴雨来袭，大秦线铁路职工不畏困难，头顶暴雨，按标作业，认真完成各项工作，为铁路运输做出不懈努力！（视频/郑云峰） @中国铁路 @微博交通  ,41,27,90,,原创,官方认证,,,,,
北京交通广播,2020年08月13日08:18,2, 据北京养护集团应急信息：截至目前，除密云区水源路2.4公里处因积水超过27公分采取断路措施以外，郊区公路所有积水都已经排除。昨晚到现在，养护集团共处置积水险情29起。提示司机，降雨造成山体饱和，容易发生塌方落石等地质灾害，近期最好不要自驾车前往山区。（北京交通广播记者 黄河） ,,1,4,,原创,,,,,,
贝塔贝Bella,2020年08月13日08:18,1,北京啊北京你唯一让我失望的就是一场场猝不及防的暴雨来得太突然太热烈 2北京 ,,4,2,北京,原创,,,,,,
江夏小鱼,2020年08月13日08:19,0,李红亮 大雨出行注意安全！ ,,,,,原创,个人认证,,,,,
王天宇Taye,2020年08月13日08:19,0,昨天北京，“pyq区”的大雨 2苏州  ,1,,,苏州,原创,个人认证,,,,,
世海独狼,2020年08月13日08:19,0,川东北昨深夜也下雨了上晚班的辛苦了 冒雨回家 注意安全 ,,,,,原创,,,,,,
临汾消防,2020年08月13日08:19,0, 【暴雨天气安全提示！暴雨天气存在很多不安全因素，人们居家或者外出应该注意些什么呢？,,,1,,原创,,,,,,
青悠QingYou,2020年08月13日08:19,0,睡眠被打断的感觉是恼???北京的暴雨也浇不灭 ,,3,,,原创,普通用户,,,,,
皮肤美容医生李万水,2020年08月13日08:19,0,北京昨天，多数航班受影响 ！今天晚上返京，又有暴雨预警，心理阴影面积比较大，希望航班不受影响！ ,,,,,原创,,,,,,
朱一龙的星光,2020年08月13日08:19,0,暴雨天气大家一定要注意安全哦，所有坚守一线的人员们辛苦了 ,,,,,原创,,,,,,
放羊的人不曾消失,2020年08月13日08:19,0,我们这里也是大暴雨。一下雨想起周杰伦的七里香和晴天。雨下整夜，我的爱溢出就像雨水。 ,,,,,原创,普通用户,,,,,
小朋友是爱哭鬼,2020年08月13日08:20,0,大家注意安全，特别是井盖什么的！！！！！ ,,,2,,原创,个人认证,,,,,
森淼流年,2020年08月13日08:20,0,其实也没那么大吧，主要风没刮起来 2北京·右安门 ,,,3,北京·右安门,原创,普通用户,,,,,
渌斯基,2020年08月13日08:21,0,昨天羡慕北京下雨 2新加坡 ,,,,新加坡,原创,普通用户,,,,,
肖元生的十万无题诗,2020年08月13日08:21,1,北京下暴雨，灌溉着大地，使炎热夏季，减退了火气...... ,,,,,原创,普通用户,,,,,
猫味书屋_,2020年08月13日08:22,0,哈哈哈哈哈哈哈哈哈哈海底天团终于上线了所以说该来的总是会来的龙王们虽迟但到不会辜负你的期待这下凉快了曾可妮你开心了吧昨晚睡的酥胡吗@曾可妮Jenny-Z,,6,3,,原创,,,,,,
Elaine山茶,2020年08月13日08:22,1,?｜雨夜 ,,2,6,,原创,普通用户,,,,,
